keep,B_10_MIN_BLOCK,B_AGE_CODE,B_REGION,B_BAND_SIZE_CODE,B_BAND_STATUS_CODE,B_BAND_TYPE_CODE,B_BIRD_STATUS,B_COMMENTS,B_COORD_PRECISION,B_COUNTRY_CODE,B_DIRECTION_CODE,B_EXTRA_INFO_CODE,B_FLYWAY_CODE,B_HOW_AGED_CODE,B_HOW_CAPTURED,B_HOW_SEXED_CODE,B_LAT_10_MIN_BLK,B_LAT_DECIMAL_DEGREES,B_LOCATION_DESCRIPTION,B_LOCATION_ID,B_LON_10_MIN_BLK,B_LON_DECIMAL_DEGREES,B_MARKER_LONG_DESC,B_PERMIT_NUM,B_SEX_CODE,B_SPECIES_ID,B_SPECIES_NAME,B_STATE_CODE,BAND_NUM,BANDING_DATE,BANDING_DAY,BANDING_MONTH,BANDING_YEAR,BEARING,DISTANCE,E_10_MIN_BLOCK,E_REGION,E_CAPTURE_TIME,E_COMMENTS,E_COORD_PRECISION,E_COUNTRY_CODE,E_COUNTY_CODE,E_CREATE_DATE,E_CREATE_MONTH,E_CREATE_YEAR,E_DIRECTION_CODE,E_ERROR_CLEARED_DATE,E_FLYWAY_CODE,E_HOW_CAPTURED,E_HOW_OBTAINED_CODE,E_LAT_10_MIN_BLK,E_LAT_DECIMAL_DEGREES,E_LOCATION_DESCRIPTION,E_LOCATION_ID,E_LON_10_MIN_BLK,E_LON_DECIMAL_DEGREES,E_MARKER_LONG_DESC,E_PLACE_NAME,E_PRESENT_CONDITION_CODE,E_SPECIES_ID,E_SPECIES_NAME,E_STATE_CODE,ENC_PERMIT,ENCOUNTER_DATE,ENCOUNTER_DAY,ENCOUNTER_MONTH,ENCOUNTER_YEAR,ENC_ERROR,HSS,MIN_AGE_AT_ENC,ORIGINAL_BAND,OTHER_BANDS,REPORTING_METHOD,SAME_10_MIN_BLOCK
,3910751,6,59,2,0,82,3,,10,US,0,19,1,,,,391,39.25,"5 mi S from Newport(Raybins Beach at Fortescue), Cumberland County New Jersey, United States (Bandit ID: FORTESCU)",283893,751,-75.25,LEG FLAG: APK WHITE ON DARK GREEN;,22803,0,2341,Rufa Red Knot,34,133254554,5/14/2015,14,5,2015,ESE,21.4,3900745,59,7:05:00,,0,US,9,8/6/2018,8,2018,0,8/6/2018,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"at capture: LEG FLAG, LEFT LEG: APK WHITE ON DARK GREEN;at release: LEG FLAG, LEFT LEG: +71 BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/14/2018,14,5,2018,,3,4.92,133254554,,14,N
,3850751,1,21,2,0,82,3,Age modified from U per time of year -- db,1,US,0,0,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,,23332,0,2341,Rufa Red Knot,10,133279886,5/16/2017,16,5,2017,ENE,25,3900745,59,13:05:00,,0,US,9,8/6/2018,8,2018,0,8/6/2018,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"LEG FLAG, LEFT LEG: 3=L BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/21/2018,21,5,2018,,1,1.92,133279886,,14,N
,3850751,6,21,2,0,82,3,Applied ISC 23332_201409111302B; M,1,US,0,0,1,1,,,385,38.94167,"Slaughter Beach(Beaches in Mispillion Harbor, 4 km N of Slaughter Beach), Kent County Delaware, United States (Bandit ID: MISPILL)",293053,751,-75.30833,,23332,0,2341,Rufa Red Knot,10,133216029,5/19/2009,19,5,2009,ENE,25,3900745,59,13:05:00,,0,US,9,8/6/2018,8,2018,0,8/6/2018,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"LEG FLAG, LEFT LEG: =11 BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/21/2018,21,5,2018,,9,10.92,133216029,,14,N
,3910750,6,59,2,0,50,3,,1,US,0,25,1,,,,391,39.225,"Raybins Beacht-Nr Fortescue , Cumberland County New Jersey, United States",63179,750,-75.15833,MISC.;,22803,0,2341,Rufa Red Knot,34,117298634,5/19/2007,19,5,2007,ESE,16.3,3900745,59,13:05:00,,0,US,9,8/6/2018,8,2018,0,,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"at capture: LEG FLAG, LEFT LEG: KN0 BLACK ON LIGHT GREEN;at release: LEG FLAG, LEFT LEG: K=A BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/21/2018,21,5,2018,"Too Old, See Biologist; ",11,12.92,117298634,,14,N
,3850751,6,21,2,0,50,3,Applied ISC 23332_201409111302B; M,1,US,0,1,1,,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Point Beach), Kent County Delaware, United States (Bandit ID: MISP_PT)",270080,751,-75.30833,PLASTIC COLOR LEG BAND: KLJ BLACK ON GREEN;,23332,0,2341,Rufa Red Knot,10,117271236,5/22/2006,22,5,2006,ENE,25,3900745,59,7:05:00,,0,US,9,8/6/2018,8,2018,0,,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"at capture: LEG FLAG, LEFT LEG: KLJ BLACK ON LIGHT GREEN;at release: LEG FLAG, LEFT LEG: =98 BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/14/2018,14,5,2018,"Too Old, See Biologist; ",12,13.92,117271236,,14,N
,3850751,6,21,2,0,11,3,,10,US,0,1,1,,,,385,38.91667,"SLAUGHTER BEACH, Delaware, United States",32902,751,-75.25,,23332,0,2341,Rufa Red Knot,10,94279156,5/26/2004,26,5,2004,NE,23.2,3900745,59,13:05:00,,0,US,9,8/6/2018,8,2018,0,,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"at capture: LEG FLAG, LEFT LEG: CEL BLACK ON LIGHT GREEN;at release: LEG FLAG, LEFT LEG: 6=K BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/21/2018,21,5,2018,"Too Old, See Biologist; ",14,15.92,94279156,,14,N
,3850751,6,21,2,0,50,3,Mod. per 23332_201409171017B;,1,US,0,0,1,1,,,385,38.94167,"Slaughter Beach(Beaches in Mispillion Harbor, 4 km N of Slaughter Beach), Kent County Delaware, United States (Bandit ID: MISPILL)",293053,751,-75.30833,,23332,0,2341,Rufa Red Knot,10,117272571,5/21/2007,21,5,2007,ENE,25,3900745,59,7:05:00,,0,US,9,8/6/2018,8,2018,0,,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"at capture: LEG FLAG, LEFT LEG: A8E BLACK ON LIGHT GREEN;at release: LEG FLAG, LEFT LEG: +92 BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/14/2018,14,5,2018,"Too Old, See Biologist; ",11,12.92,117272571,,14,N
,3850751,6,21,2,0,82,3,,1,US,0,69,1,1,,,385,38.94167,"Mispillion Harbor, 4 km N of Slaughter Beach, Kent County Delaware, United States",61196,751,-75.30833,LEG FLAG: 4XU BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133217092,5/12/2011,12,5,2011,ENE,25,3900745,59,9:30:00,,0,US,9,8/6/2018,8,2018,0,8/6/2018,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"at capture: LEG FLAG, LEFT LEG: 4XU BLACK ON LIGHT GREEN;at release: LEG FLAG, LEFT LEG: +15 BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/16/2018,16,5,2018,,7,8.92,133217092,,14,N
,4140695,6,47,2,0,82,3,Mod spp from REKN/2340 --jsm,1,US,0,19,1,FF,cannon net,NA,414,41.70833,"1 mi S from Chatham(North Beach Island), Barnstable County Massachusetts, United States (Bandit ID: NBI)",308211,695,-69.925,"LEG FLAG, LEFT LEG ABOVE THE JOINT: NLK WHITE ON DARK GREEN;",6957,0,2341,Rufa Red Knot,25,133264736,7/31/2016,31,7,2016,WSW,316.9,3900745,59,13:05:00,,0,US,9,8/6/2018,8,2018,0,,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"at capture: LEG FLAG, LEFT LEG: NLK WHITE ON DARK GREEN;at release: LEG FLAG, LEFT LEG: =16 BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/21/2018,21,5,2018,Unusual Migration; ,2,3.92,133264736,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,PL,,,390,39.08333,"4.5 mi WNW from Cape May Court House(Reeds Beach - centre part), Cape May County New Jersey, United States (Bandit ID: REEDSCEN)",294078,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: JUT WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT; RADIO TRANSMITTER (GLUE TO SKIN OR FEATHERS);",22803,0,2341,Rufa Red Knot,34,133255196,5/14/2016,14,5,2016,NE,2.1,3900745,59,7:05:00,,0,US,9,8/6/2018,8,2018,0,8/6/2018,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"at capture: LEG FLAG, LEFT LEG: JUT WHITE ON DARK GREEN;at release: LEG FLAG, LEFT LEG: =8A BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/14/2018,14,5,2018,,2,3.92,133255196,,14,Y
,3910751,6,59,2,0,82,3,,10,US,0,19,1,,,,391,39.25,"5 mi S from Newport(Raybins Beach at Fortescue), Cumberland County New Jersey, United States (Bandit ID: FORTESCU)",283893,751,-75.25,LEG FLAG: JLL WHITE ON DARK GREEN;,22803,5,2341,Rufa Red Knot,34,133255525,5/25/2015,25,5,2015,ESE,21.4,3900745,59,9:30:00,,0,US,9,8/6/2018,8,2018,0,8/6/2018,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"at capture: LEG FLAG, LEFT LEG: JLL WHITE ON DARK GREEN;at release: LEG FLAG, LEFT LEG: L=V BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/16/2018,16,5,2018,,3,4.92,133255525,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,PL,,,390,39.08333,"4.3 mi W from Cape May Court House(Pierces Point Beach), Cape May County New Jersey, United States (Bandit ID: PIERCEPO)",294081,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: JEN WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133255823,5/12/2016,12,5,2016,NE,2.1,3900745,59,7:05:00,,0,US,9,8/6/2018,8,2018,0,8/6/2018,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"at capture: LEG FLAG, LEFT LEG: JEN WHITE ON DARK GREEN;at release: LEG FLAG, LEFT LEG: +81 BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/14/2018,14,5,2018,,2,3.92,133255823,,14,Y
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"4 mi WNW from Cape May Court House(South part of Kimbles Beach), Cape May County New Jersey, United States (Bandit ID: KIMBLESO)",283894,745,-74.91667,LEG FLAG: HCU WHITE ON DARK GREEN;,22803,0,2341,Rufa Red Knot,34,133254993,5/18/2015,18,5,2015,NE,2.1,3900745,59,13:05:00,,0,US,9,8/6/2018,8,2018,0,8/6/2018,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"at capture: LEG FLAG, LEFT LEG: HCU WHITE ON DARK GREEN;at release: LEG FLAG, LEFT LEG: =23 BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/21/2018,21,5,2018,,3,4.92,133254993,,14,Y
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"4 mi W from Cape May Court House(Beaches at Pierces Point), Cape May County New Jersey, United States (Bandit ID: PIERCEPO)",283896,745,-74.91667,RADIO TRANSMITTER (OTHER): HAC WHITE ON DARK GREEN;,22803,0,2341,Rufa Red Knot,34,133255053,5/17/2015,17,5,2015,NE,2.1,3900745,59,13:05:00,,0,US,9,8/6/2018,8,2018,0,8/6/2018,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"at capture: LEG FLAG, LEFT LEG: HAC WHITE ON DARK GREEN;at release: LEG FLAG, LEFT LEG: =24 BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/21/2018,21,5,2018,,3,4.92,133255053,,14,Y
,3910751,6,59,2,0,82,3,,10,US,0,19,1,,,,391,39.25,"5 mi S from Newport(Raybins Beach at Fortescue), Cumberland County New Jersey, United States (Bandit ID: FORTESCU)",283893,751,-75.25,LEG FLAG: CTP WHITE ON DARK GREEN;,22803,0,2341,Rufa Red Knot,34,133254908,5/14/2015,14,5,2015,ESE,21.4,3900745,59,9:30:00,,0,US,9,8/6/2018,8,2018,0,8/6/2018,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"at capture: LEG FLAG, LEFT LEG: CTP WHITE ON DARK GREEN;at release: LEG FLAG, LEFT LEG: P=E BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/16/2018,16,5,2018,,3,4.92,133254908,,14,N
,3900745,6,59,2A,0,82,3,,10,US,0,19,1,,,,390,39.08333,"GOSHEN, Cape May County New Jersey, United States",58810,745,-74.91667,LEG FLAG: 26A BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,132225302,5/23/2010,23,5,2010,NE,2.1,3900745,59,9:30:00,,0,US,9,8/6/2018,8,2018,0,8/6/2018,1,Cannon,66,390,39.1075,Cooks Beach - south,319135,745,-74.89417,"at capture: LEG FLAG, LEFT LEG: CNK WHITE ON DARK GREEN;at release: LEG FLAG, LEFT LEG: N=V BLACK ON LIGHT GREEN;",Reeds Beach,7,2341,Rufa Red Knot,34,22803,5/16/2018,16,5,2018,,8,9.92,132225302,,14,Y
,3900745,6,59,2,0,82,3,,10,US,0,69,1,PL,,,390,39.08333,"4.2 mi WNW from Cape May Court House(Kimbles Beach - south of the road), Cape May County New Jersey, United States (Bandit ID: KIMBLESO)",294077,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: NAE WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133269468,5/29/2016,29,5,2016,NW,16.5,3910750,59,13:30:00,,0,US,11,8/6/2018,8,2018,0,8/6/2018,1,Cannon,66,391,39.2225,Fortescue - Raybins Beach,319136,750,-75.16639,"at capture: LEG FLAG, LEFT LEG: NAE WHITE ON DARK GREEN;at release: LEG FLAG, LEFT LEG: U=P BLACK ON LIGHT GREEN;",Fortescue,7,2341,Rufa Red Knot,34,22803,5/29/2018,29,5,2018,,2,3.92,133269468,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,69,1,PL,,,390,39.08333,"4.2 mi WNW from Cape May Court House(Cooks Beach - North of road), Cape May County New Jersey, United States (Bandit ID: COOKSNOR)",294076,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: MHT WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133269343,5/27/2016,27,5,2016,NW,16.5,3910750,59,13:30:00,,0,US,11,8/6/2018,8,2018,0,8/6/2018,1,Cannon,66,391,39.2225,Fortescue - Raybins Beach,319136,750,-75.16639,"at capture: LEG FLAG, LEFT LEG: MHT WHITE ON DARK GREEN;at release: LEG FLAG, LEFT LEG: =9K BLACK ON LIGHT GREEN;",Fortescue,7,2341,Rufa Red Knot,34,22803,5/29/2018,29,5,2018,,2,3.92,133269343,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,M,0,CA,0,3/6/2019,3,2019,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,6/5/2017,5,6,2017,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",13,15,117269829,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,M,0,CA,0,3/6/2019,3,2019,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,6/21/2017,21,6,2017,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",13,15,117269829,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,M,0,CA,0,3/6/2019,3,2019,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,6/17/2017,17,6,2017,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",13,15,117269829,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,M,0,CA,0,3/6/2019,3,2019,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,6/15/2017,15,6,2017,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",13,15,117269829,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,M,0,CA,0,3/6/2019,3,2019,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,7/16/2018,16,7,2018,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",14,16.08,117269829,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,M,0,CA,0,3/6/2019,3,2019,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,7/11/2018,11,7,2018,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",14,16.08,117269829,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,M,0,CA,0,3/6/2019,3,2019,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,7/2/2018,2,7,2018,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",14,16.08,117269829,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,M,0,CA,0,3/6/2019,3,2019,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,7/1/2018,1,7,2018,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",14,16.08,117269829,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,M,0,CA,0,3/6/2019,3,2019,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,6/29/2018,29,6,2018,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",14,16,117269829,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,,0,CA,0,2/13/2020,2,2020,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,6/16/2019,16,6,2019,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",15,17,117269829,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,,0,CA,0,2/13/2020,2,2020,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,6/12/2019,12,6,2019,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",15,17,117269829,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,,0,CA,0,2/13/2020,2,2020,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,6/11/2019,11,6,2019,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",15,17,117269829,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,M,0,CA,0,3/6/2019,3,2019,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,6/6/2018,6,6,2018,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",14,16,117269829,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,M,0,CA,0,3/6/2019,3,2019,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,6/4/2018,4,6,2018,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",14,16,117269829,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,,0,CA,0,2/13/2020,2,2020,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,5/30/2019,30,5,2019,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",15,16.92,117269829,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117269829,5/18/2004,18,5,2004,NE,807.8,4500613,65,0:00:00,M,0,CA,0,3/6/2019,3,2019,0,,6,,29,450,45.10139,Country Island,323936,613,-61.54389,"at capture: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;at release: PLASTIC COLOR LEG BAND, LEFT LEG: C43 WHITE ON RED;",Goldboro,7,720,Roseate Tern,7,10922,6/9/2017,9,6,2017,"Species Mismatch; Unusual Migration; Too Old, See Biologist; Species VS Date; ",13,15,117269829,,14,N
