keep,B_10_MIN_BLOCK,B_AGE_CODE,B_REGION,B_BAND_SIZE_CODE,B_BAND_STATUS_CODE,B_BAND_TYPE_CODE,B_BIRD_STATUS,B_COMMENTS,B_COORD_PRECISION,B_COUNTRY_CODE,B_DIRECTION_CODE,B_EXTRA_INFO_CODE,B_FLYWAY_CODE,B_HOW_AGED_CODE,B_HOW_CAPTURED,B_HOW_SEXED_CODE,B_LAT_10_MIN_BLK,B_LAT_DECIMAL_DEGREES,B_LOCATION_DESCRIPTION,B_LOCATION_ID,B_LON_10_MIN_BLK,B_LON_DECIMAL_DEGREES,B_MARKER_LONG_DESC,B_PERMIT_NUM,B_SEX_CODE,B_SPECIES_ID,B_SPECIES_NAME,B_STATE_CODE,BAND_NUM,BANDING_DATE,BANDING_DAY,BANDING_MONTH,BANDING_YEAR,BEARING,DISTANCE,E_10_MIN_BLOCK,E_REGION,E_CAPTURE_TIME,E_CERTIFICATE_FLAG,E_CERTIFICATE_LANGUAGE,E_COMMENTS,E_COORD_PRECISION,E_COUNTRY_CODE,E_COUNTY_CODE,E_CREATE_DATE,E_CREATE_MONTH,E_CREATE_YEAR,E_DIRECTION_CODE,E_ENC_COUNTY_ORIGINAL,E_FLYWAY_CODE,E_HOW_CAPTURED,E_HOW_OBTAINED_CODE,E_LAT_10_MIN_BLK,E_LAT_DECIMAL_DEGREES,E_LOCATION_DESCRIPTION,E_LOCATION_ID,E_LON_10_MIN_BLK,E_LON_DECIMAL_DEGREES,E_MARKER_LONG_DESC,E_PLACE_NAME,E_PRESENT_CONDITION_CODE,E_REPORT_LOCATION_CHOICE,E_SPECIES_NAME,E_STATE_CODE,E_WHO_OBTAINED_CODE,E_WHY_REPORTED_CODE,ENC_PERMIT,ENCOUNTER_DATE,ENCOUNTER_DAY,ENCOUNTER_MONTH,ENCOUNTER_YEAR,HSS,MIN_AGE_AT_ENC,ORIGINAL_BAND,OTHER_BANDS,SAME_10_MIN_BLOCK
,3220802,1,80,2,0,82,3,,0,US,0,69,1,,,,322,32.39861,"13 E Beaufort, Beaufort County South Carolina, United States",207783,802,-80.42972,LEG FLAG: 9A8 BLACK ON LIGHT GREEN;,23619,0,2341,Rufa Red Knot,45,133226389,10/18/2011,18,10,2011,S,501.7,2500810,25,,E,E,"Enc created from Marker ID#: 234537; ; Marker is likely a leg flag instead of a colored leg band, SCP.",0,US,87,2/28/2019,2,2019,0,87,1,,29,250,25.15698,,,810,-81.10948,LEFT LEG BAND #2: 9A8 BLACK ON LIGHT GREEN; ,Flamingo,13,M,Red Knot,12,21,13,,12/10/2018,10,12,2018,8,8.5,133226389,,N
,3220802,2,80,2,0,82,3,,0,US,0,69,1,,,,322,32.39861,"13 E Beaufort, Beaufort County South Carolina, United States",207783,802,-80.42972,LEG FLAG: 5C8 BLACK ON LIGHT GREEN;,23619,0,2341,Rufa Red Knot,45,133226415,10/18/2011,18,10,2011,SSW,347.5,2740824,25,,E,E,Enc created from Marker ID#: 267463;,0,US,103,12/23/2019,12,2019,0,103,1,,29,274,27.80525,,,824,-82.80866,LEFT LEG FLAG: 5C8 BLACK ON LIGHT GREEN; ,Redington Beach,7,M,RED KNOT,12,21,13,,12/22/2019,22,12,2019,9,8.5,133226415,,N
,3220802,1,80,2,0,82,3,,0,US,0,69,1,,,,322,32.39861,"13 E Beaufort, Beaufort County South Carolina, United States",207783,802,-80.42972,LEG FLAG: 6C6 BLACK ON LIGHT GREEN;,23619,0,2341,Rufa Red Knot,45,133226421,10/18/2011,18,10,2011,NE,19.5,3230800,80,,E,E,Band number auto-assigned.,0,US,19,4/4/2020,4,2020,0,19,1,,29,323,32.56582,,,800,-80.15893,LEFT LEG FLAG: 6C6 BLACK ON LIGHT GREEN; ,Seabrook Island,7,M,RUFA RED KNOT,45,21,13,,4/1/2020,1,4,2020,9,9.83,133226421,,N
,3220802,1,80,2,0,82,3,,0,US,0,69,1,,,,322,32.39861,"13 E Beaufort, Beaufort County South Carolina, United States",207783,802,-80.42972,LEG FLAG: 6C6 BLACK ON LIGHT GREEN;,23619,0,2341,Rufa Red Knot,45,133226421,10/18/2011,18,10,2011,ENE,30.6,3230795,80,,E,E,Enc created from Marker ID#: 282451;;,0,US,19,4/9/2020,4,2020,0,19,1,,29,323,32.6315,,,795,-79.98321,LEFT LEG BAND #1: 6C6 WHITE ON LIGHT GREEN; ,Folly Beach,13,C3M,RED KNOT,45,21,13,,2/5/2020,5,2,2020,9,9.67,133226421,,N
,3230800,6,80,2,0,82,3,,0,US,0,69,1,,,,323,32.60528,"15 S Charleston, Charleston County South Carolina, United States",207723,800,-80.00056,LEG FLAG: X7Y BLACK ON LIGHT GREEN;,23619,0,2341,Rufa Red Knot,45,133226221,3/22/2011,22,3,2011,SE,1289.6,1820662,74,,E,S,Enc created from Marker ID#: 258275;;,0,US,145,10/24/2019,10,2019,0,145,9,,29,182,18.48643,,,662,-66.38558,LEFT LEG BAND #1: X7Y BLACK ON LIGHT GREEN; ,Los Naranjos,7,M,PLAYERO CANUTO,72,21,13,,9/13/2019,13,9,2019,9,10.25,133226221,,N
,3230800,6,80,2,0,82,3,,0,US,0,69,1,,,,323,32.60528,"15 S Charleston, Charleston County South Carolina, United States",207723,800,-80.00056,LEG FLAG: 16E BLACK ON LIGHT GREEN;,23619,0,2341,Rufa Red Knot,45,133226256,3/22/2011,22,3,2011,SSW,205.3,2950811,25,,E,E,Enc created from Marker ID#: 268611; ;,0,US,109,1/31/2020,1,2020,0,109,1,,29,295,29.83529,,,811,-81.2629,RIGHT LEG BAND #1: YELLOW; LEFT LEG FLAG: 16E BLACK ON WHITE; ,Coquina Gables,13,M,RED KNOT,12,21,13,,12/24/2019,24,12,2019,9,10.5,133226256,,N
,2710972,5,83,2,0,82,3,Mod. per 23760_201806191042BM v4; Mod. per 23760_201707251518BM v4; How aged SY and ASY explained in email of 2014-01-07,10,US,0,69,3,,,,271,27.25,"Kingsville(Padre Island National Seashore 5-10 mile marker), Kleberg County Texas, United States (Bandit ID: 209151)",295387,972,-97.41667,LEG FLAG: 2L2 BLACK ON LIME;,23760,0,2341,Rufa Red Knot,48,133241729,10/9/2012,9,10,2012,NNE,45.3,2740970,83,,E,E,Enc created from Marker ID#: 262265;;,0,US,355,12/5/2019,12,2019,0,355,3,,29,274,27.82294,,,970,-97.05771,LEFT LEG FLAG: 4N+ BLACK ON LIGHT GREEN; ,Port Aransas,13,M,Rufa Red Knot,48,21,13,,11/3/2019,3,11,2019,8,8.42,133241729,,N
,2710972,6,83,2,0,82,3,Mod. per 23760_201806191042BM v4; Mod. per 23760_201707251518BM v4; How aged SY and ASY explained in email of 2014-01-07,10,US,0,69,3,,,,271,27.25,"Kingsville(Padre Island National Seashore 5-10 mile marker), Kleberg County Texas, United States (Bandit ID: 209151)",295387,972,-97.41667,LEG FLAG: 2L9 BLACK ON LIME;,23760,0,2341,Rufa Red Knot,48,133241736,10/9/2012,9,10,2012,NE,134.2,2830955,83,,E,E,Enc created from Marker ID#: 198525; ;;,0,US,321,10/13/2017,10,2017,0,321,3,,29,283,28.63701,,,955,-95.87616,LEFT LEG FLAG: 2L9 BLACK ON LIGHT GREEN; ,Gulf,13,M,Red Knot,48,21,13,,10/9/2017,9,10,2017,6,7.33,133241736,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Reeds Beach - South), Cape May County New Jersey, United States (Bandit ID: REEDSSOU)",264825,745,-74.91667,LEG FLAG: M65 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253182,5/16/2014,16,5,2014,SW,537,3230800,80,,E,E,Band number auto-assigned.,0,US,19,4/4/2020,4,2020,0,19,1,,29,323,32.56582,,,800,-80.15893,LEFT LEG FLAG: M65 BLACK ON LIGHT GREEN; ,Seabrook Island,7,M,RUFA RED KNOT,45,21,13,,4/1/2020,1,4,2020,6,7.83,133253182,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Reeds Beach - North), Cape May County New Jersey, United States (Bandit ID: REEDSNOR)",264824,745,-74.91667,LEG FLAG: N30 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253268,5/12/2014,12,5,2014,SSW,191.7,3620754,63,,E,E,Enc created from Marker ID#: 249235;;,11,US,53,6/13/2019,6,2019,0,53,1,,29,362,36.40302,North corolla beach near border with four wheel drive beach,,754,-75.83297,LEFT LEG BAND #1: N30 BLACK ON LIGHT GREEN; ,Corolla,13,D,Red Knot,37,21,13,,5/15/2019,15,5,2019,5,6.92,133253268,,N
,3910745,6,59,2,0,82,3,,10,US,0,69,1,,,,391,39.25,"Dennis Township(Moores Beach), Cumberland County New Jersey, United States (Bandit ID: MOORES)",264823,745,-74.91667,LEG FLAG: ZN BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133254308,5/26/2014,26,5,2014,S,8.6,3900745,59,,E,E,Band number auto-assigned.;,0,US,9,5/25/2017,5,2017,0,9,1,,29,390,39.12686,,,745,-74.89195,LEFT LEG FLAG: ZN BLACK ON LIGHT GREEN; ,Reeds Beach,13,M,Rufa Red Knot,34,21,13,,5/17/2017,17,5,2017,3,4.92,133254308,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Reeds Beach - South), Cape May County New Jersey, United States (Bandit ID: REEDSSOU)",264825,745,-74.91667,LEG FLAG: K90 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253966,5/23/2014,23,5,2014,NE,1081.9,4650561,57,,E,F,"Picture on file at BBO. modified coordinates per remarks;; photo of bird provided by bbo, added to images folder for record",11,SB,0,7/11/2017,7,2017,0,0,6,,29,465,46.97938,,,561,-56.30907,LEG FLAG: K90 BLACK ON LIME,Isthme de Langlade,7,,Rufa Red Knot,0,21,12,,7/11/2017,11,7,2017,3,5.08,133253966,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Reeds Beach - South), Cape May County New Jersey, United States (Bandit ID: REEDSSOU)",264825,745,-74.91667,LEG FLAG: 741 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133254030,5/23/2014,23,5,2014,WSW,23.9,3850751,21,,E,E,Enc created from Marker ID#: 216877; ;,0,US,5,7/23/2018,7,2018,0,5,1,,29,385,38.9129,On the bayshore near Evans Drive.,,751,-75.3041,LEFT LEG FLAG: 741 BLACK ON LIGHT GREEN; ,Slaughter Beach,13,C3,Red Knot,10,21,13,,5/14/2018,14,5,2018,4,5.92,133254030,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Cooks Beach - North), Cape May County New Jersey, United States (Bandit ID: COOKSNOR)",264820,745,-74.91667,LEG FLAG: 846 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253810,5/14/2014,14,5,2014,NE,164.5,4040724,61,,E,E,Enc created from Marker ID#: 193583;,0,US,103,8/2/2017,8,2017,0,103,1,,29,404,40.77622,CUPSOGUE PARK,,724,-72.73093,LEFT LEG FLAG: 846 BLACK ON LIGHT GREEN; ,West Hampton Dunes,13,WM,Red Knot,36,21,13,,8/1/2017,1,8,2017,4,5.17,133253810,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Cooks Beach - North), Cape May County New Jersey, United States (Bandit ID: COOKSNOR)",264820,745,-74.91667,LEG FLAG: 846 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253810,5/14/2014,14,5,2014,NE,164.3,4040724,61,,E,E,Enc created from Marker ID#: 193941;,0,US,103,8/9/2017,8,2017,0,103,1,,29,404,40.77645,CUPSOGUE PARK,,724,-72.73632,LEFT LEG FLAG: 846 BLACK ON LIGHT GREEN; ,West Hampton Dunes,13,WM,Red Knot,36,21,13,,8/6/2017,6,8,2017,4,5.17,133253810,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Reeds Beach - South), Cape May County New Jersey, United States (Bandit ID: REEDSSOU)",264825,745,-74.91667,LEG FLAG: K29 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253833,5/16/2014,16,5,2014,NNE,3.3,3900745,59,,E,E,Enc created from Marker ID#: 191003;  marker confirmed by photo;;;,0,US,9,6/7/2017,6,2017,0,9,1,,29,390,39.12706,Cape May National WIldlife Refuge,,745,-74.89203,LEFT LEG BAND #1: K29 BLACK ON LIGHT GREEN; ,Reeds Beach,13,WM,Red Knot,34,21,13,,5/17/2017,17,5,2017,3,4.92,133253833,,Y
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Reeds Beach - South), Cape May County New Jersey, United States (Bandit ID: REEDSSOU)",264825,745,-74.91667,LEG FLAG: P12 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253852,5/16/2014,16,5,2014,SW,637.1,3120811,27,,E,E,Band number auto-assigned.,11,US,191,12/29/2018,12,2018,0,191,1,,29,312,31.45439,Sapelo Island National Estuarine Sanctuary,,811,-81.28732,LEFT LEG FLAG: P12 BLACK ON LIGHT GREEN; ,,13,W,Rufa Red Knot,13,21,13,,12/29/2018,29,12,2018,5,6.5,133253852,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Reeds Beach - South), Cape May County New Jersey, United States (Bandit ID: REEDSSOU)",264825,745,-74.91667,LEG FLAG: P12 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253852,5/16/2014,16,5,2014,SW,558.2,3220802,80,,E,E,Enc created from Marker ID#: 243171;;,11,US,13,3/15/2019,3,2019,0,13,1,,29,322,32.36575,Hunting Island State Park,,802,-80.46566,LEFT LEG FLAG: P12 BLACK ON LIGHT GREEN; ,,13,W,Red Knot,45,21,13,,3/9/2019,9,3,2019,5,6.75,133253852,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Reeds Beach - South), Cape May County New Jersey, United States (Bandit ID: REEDSSOU)",264825,745,-74.91667,LEG FLAG: P18 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253858,5/16/2014,16,5,2014,NE,315.1,4130695,47,,E,E,Enc created from Marker ID#: 194365; ;,11,US,1,8/17/2017,8,2017,0,1,1,,29,413,41.65484,"77 wikis way, chatham MA",,695,-69.96732,LEFT LEG FLAG: P18 BLACK ON LIGHT GREEN; ,Quitnesset,7,AM,Red Knot,25,21,13,,8/12/2017,12,8,2017,4,5.17,133253858,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Reeds Beach - South), Cape May County New Jersey, United States (Bandit ID: REEDSSOU)",264825,745,-74.91667,LEG FLAG: P20 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253860,5/16/2014,16,5,2014,SSW,3.9,3900745,59,,E,E,Enc created from Marker ID#: 219321;  mod coords per town --jsm;,11,US,9,7/13/2018,7,2018,0,9,1,,29,390,39.02872,On beach along the Delaware Bay,,745,-74.93851,LEFT LEG BAND #1: P20 BLACK ON GREEN; ,Villas,13,D,Red Knot,34,21,13,,5/23/2017,23,5,2017,3,4.92,133253860,,Y
,3900745,6,59,2,0,82,3,,10,US,0,90,1,,,,390,39.08333,"Middle Township(Cooks Beach - North), Cape May County New Jersey, United States (Bandit ID: COOKSNOR)",264820,745,-74.91667,LEG FLAG: H52 BLACK ON LIGHT GREEN; DATA LOGGER/GEOLOCATOR (LEG ATTACHMENT);,22803,0,2341,Rufa Red Knot,34,133253511,5/14/2014,14,5,2014,NE,45,3930741,59,,E,E,Enc created from Marker ID#: 190049;  marker confirmed by photo;;,11,US,29,5/16/2017,5,2017,0,29,1,,29,393,39.53345,Great Bay Boulevard State Wildlife Management Area,,741,-74.30792,LEFT LEG BAND #2: H52 BLACK ON GREEN; ,,13,W,Red Knot,34,21,13,,5/10/2017,10,5,2017,3,4.92,133253511,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Cooks Beach - North), Cape May County New Jersey, United States (Bandit ID: COOKSNOR)",264820,745,-74.91667,LEG FLAG: H65 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253524,5/14/2014,14,5,2014,SW,535.8,3230800,80,,E,E,Band number auto-assigned.,0,US,19,4/9/2020,4,2020,0,19,1,,29,323,32.58066,,,800,-80.14728,LEFT LEG FLAG: H65 BLACK ON LIGHT GREEN; ,Seabrook Island,7,M,RUFA RED KNOT,45,21,13,,4/8/2020,8,4,2020,6,7.83,133253524,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Reeds Beach - South), Cape May County New Jersey, United States (Bandit ID: REEDSSOU)",264825,745,-74.91667,LEG FLAG: 831 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253559,5/23/2014,23,5,2014,ESE,8.3,3900744,59,,E,E,"Enc created from Marker ID#: 242541; ; Likely leg flag instead of band and 1 instead of I, SCP.",11,US,9,3/15/2019,3,2019,0,9,1,,29,390,39.02789,Stone Harbor Bird Sanctuary,,744,-74.78017,LEFT LEG BAND #1: 83-I BLACK ON GREEN; ,,7,W,Red Knot,34,21,13,,8/4/2018,4,8,2018,5,6.17,133253559,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Reeds Beach - South), Cape May County New Jersey, United States (Bandit ID: REEDSSOU)",264825,745,-74.91667,LEG FLAG: H85 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253904,5/18/2014,18,5,2014,ESE,8.3,3900744,59,,E,E,"Enc created from Marker ID#: 242537; ; Likely leg flag instead of color leg band, SCP.",11,US,9,3/15/2019,3,2019,0,9,1,,29,390,39.02789,Stone Harbor Bird Sanctuary,,744,-74.78017,LEFT LEG BAND #1: H85 BLACK ON GREEN; ,,7,W,Red Knot,34,21,13,,8/4/2018,4,8,2018,5,6.17,133253904,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Reeds Beach - South), Cape May County New Jersey, United States (Bandit ID: REEDSSOU)",264825,745,-74.91667,LEG FLAG: H97 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253914,5/18/2014,18,5,2014,NE,39.4,3920742,59,,E,E,Enc created from Marker ID#: 222193;,0,US,1,8/23/2018,8,2018,0,1,1,,29,392,39.43417,Brigantine Natural,,742,-74.33577,LEG FLAG: H97 BLACK ON GREEN; ,Brigantine,13,WM,Rufa Red Knot,34,21,13,,8/18/2018,18,8,2018,5,6.17,133253914,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Reeds Beach - South), Cape May County New Jersey, United States (Bandit ID: REEDSSOU)",264825,745,-74.91667,LEG FLAG: 817 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253688,5/18/2014,18,5,2014,NNE,2.6,3900745,59,,E,E,Enc created from Marker ID#: 216795; ;,0,US,9,7/23/2018,7,2018,0,9,1,,29,390,39.11549,Reeds Beach,,745,-74.8916,LEFT LEG FLAG: 817 BLACK ON LIGHT GREEN; ,Reeds Beach,13,DM,Red Knot,34,21,13,,5/15/2018,15,5,2018,4,5.92,133253688,,Y
,4140695,2,47,2,0,82,3,Mod spp from REKN/2340 --jsm,1,US,0,19,1,FF,cannon net,NA,414,41.70833,"1 mi S from Chatham(North Beach Island), Barnstable County Massachusetts, United States (Bandit ID: NBI)",308211,695,-69.925,"DATA LOGGER/GEOLOCATOR (LEG ATTACHMENT); LEG FLAG, LEFT LEG ABOVE THE JOINT: ETV WHITE ON DARK GREEN;",6957,0,2341,Rufa Red Knot,25,133264660,10/4/2016,4,10,2016,SW,843.6,3230800,80,,E,E,Enc created from Marker ID#: 74873; ;; date modified per bbl fm 17.1,0,US,19,8/2/2017,8,2017,0,19,1,,29,323,32.57884,,,800,-80.14444,LEFT LEG FLAG: ETV WHITE ON GREEN; ,Seabrook Island,7,M,Red Knot,45,21,13,,4/27/2017,27,4,2017,1,0.83,133264660,,N
,3850751,6,21,2A,0,82,3,M,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Osprey Beach), Sussex County Delaware, United States (Bandit ID: MISP_OSP)",297905,751,-75.30833,LEG FLAG: C58 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,132218443,5/10/2014,10,5,2014,NNW,8.4,3900752,21,,E,E,Enc created from Marker ID#: 190879;  marker confirmed by photo,0,US,1,6/7/2017,6,2017,0,1,1,,29,390,39.04827,,,752,-75.3831,LEFT LEG FLAG: C58 BLACK ON LIGHT GREEN; ,Webb Landing,13,M,Red Knot,10,21,13,,5/28/2017,28,5,2017,3,4.92,132218443,,N
,3850751,6,21,2A,0,82,3,M,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Osprey Beach), Sussex County Delaware, United States (Bandit ID: MISP_OSP)",297905,751,-75.30833,LEG FLAG: 5JE BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,132218452,5/10/2014,10,5,2014,SSW,381.8,3350775,63,,E,E,Enc created from Marker ID#: 251257;;,0,US,19,6/27/2019,6,2019,0,19,1,,0,335,33.84188,We are unsure of exactly where the bird was picked up.,,775,-77.96394,LEFT LEG FLAG: 5JE BLACK ON LIGHT GREEN; ,Bald Head Island,4,DM,Red knot,37,21,13,,6/25/2019,25,6,2019,5,7,132218452,,N
,3850751,6,21,2A,0,82,3,M,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Osprey Beach), Sussex County Delaware, United States (Bandit ID: MISP_OSP)",297905,751,-75.30833,LEG FLAG: 5TP BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,132218525,5/13/2014,13,5,2014,ENE,25.3,3900745,59,,E,E,Enc created from Marker ID#: 190275; ;;,0,US,9,5/16/2017,5,2017,0,9,1,,29,390,39.11277,"reeds beach, cape may court house, nj",,745,-74.89161,LEFT LEG BAND #2: 5TP BLACK ON LIGHT GREEN; ,Reeds Beach,13,AM,Red Knot,34,21,13,,5/14/2017,14,5,2017,3,4.92,132218525,,N
,3850751,6,21,2A,0,82,3,M,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Osprey Beach), Sussex County Delaware, United States (Bandit ID: MISP_OSP)",297905,751,-75.30833,LEG FLAG: 7X8 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,132218080,5/25/2014,25,5,2014,NE,187.6,4040724,61,,E,E,Enc created from Marker ID#: 216715; ;;;,0,US,103,7/31/2018,7,2018,0,103,1,,29,404,40.78243,,,724,-72.70332,LEFT LEG BAND #2: 7X8 BLACK ON LIGHT GREEN; ,West Hampton Dunes,13,M,Red Knot,36,21,13,,5/15/2018,15,5,2018,4,5.92,132218080,,N
,3850751,6,21,2A,0,82,3,M,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Osprey Beach), Sussex County Delaware, United States (Bandit ID: MISP_OSP)",297905,751,-75.30833,LEG FLAG: 8X1 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,132218244,5/25/2014,25,5,2014,ENE,25.7,3900745,59,,E,E,Enc created from Marker ID#: 190377;  marker confirmed by photo,0,US,9,5/19/2017,5,2017,0,9,1,,29,390,39.125,,,745,-74.89057,LEFT LEG FLAG: 8X1 BLACK ON LIGHT GREEN; ,Reeds Beach,13,M,Red Knot,34,21,13,,5/16/2017,16,5,2017,3,4.92,132218244,,N
,3230800,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.57639,"Kiawah(Kiawah West), Charleston County South Carolina, United States (Bandit ID: KIAWAH)",262340,800,-80.14833,LEG FLAG: 2E7 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204737,4/1/2014,1,4,2014,SSW,230.4,2910810,25,,E,E,Enc created from Marker ID#: 91875; ;,0,US,127,5/16/2017,5,2017,0,127,1,,29,291,29.33139,,,810,-81.05778,RIGHT LEG BAND #1: SILVER; LEFT LEG FLAG: 2E7 BLACK ON GREEN; ,Ormond-by-the-Sea,7,C1,Red Knot,12,21,13,,1/27/2017,27,1,2017,3,4.58,126204737,,N
,3230800,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.57639,"Kiawah(Kiawah West), Charleston County South Carolina, United States (Bandit ID: KIAWAH)",262340,800,-80.14833,LEG FLAG: 2E7 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204737,4/1/2014,1,4,2014,SSW,232,2910810,25,,E,E,Enc created from Marker ID#: 92223; ;;,0,US,127,3/28/2017,3,2017,0,127,1,,29,291,29.30555,,,810,-81.04528,RIGHT LEG BAND #1: SILVER; LEFT LEG FLAG: 2E7 BLACK ON LIGHT GREEN; ,Ormond Beach,13,C3,Red Knot,12,21,13,,2/7/2017,7,2,2017,3,4.67,126204737,,N
,3230800,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.57639,"Kiawah(Kiawah West), Charleston County South Carolina, United States (Bandit ID: KIAWAH)",262340,800,-80.14833,LEG FLAG: 2E7 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204737,4/1/2014,1,4,2014,NNE,0.3,3230800,80,,E,E,Enc created from Marker ID#: 283419;,0,US,19,3/18/2020,3,2020,0,19,1,,29,323,32.58079,,,800,-80.14727,LEFT LEG BAND #1: SILVER; LEFT LEG FLAG: 2E7 BLACK ON LIGHT GREEN; ,Seabrook Island,7,M,RED KNOT,45,21,13,,3/17/2020,17,3,2020,6,7.75,126204737,,Y
,3230800,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.57639,"Kiawah(Kiawah West), Charleston County South Carolina, United States (Bandit ID: KIAWAH)",262340,800,-80.14833,LEG FLAG: 2E9 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204739,4/1/2014,1,4,2014,SW,23.5,3220802,80,,E,E,Enc created from Marker ID#: 243165;,11,US,13,3/15/2019,3,2019,0,13,1,,29,322,32.36575,Hunting Island State Park,,802,-80.46566,LEFT LEG FLAG: 2E9 BLACK ON LIGHT GREEN; ,,13,W,Red Knot,45,21,13,,3/9/2019,9,3,2019,5,6.75,126204739,,N
,3230800,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.57639,"Kiawah(Kiawah West), Charleston County South Carolina, United States (Bandit ID: KIAWAH)",262340,800,-80.14833,LEG FLAG: 4E9 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126202271,4/1/2014,1,4,2014,SSW,386.2,2720824,25,,E,E,Enc created from Marker ID#: 209179; ;,0,US,81,2/23/2018,2,2018,0,81,1,,29,272,27.43167,,,824,-82.68548,LEFT LEG BAND #1: 4E9 BLACK ON LIGHT GREEN; ,Whitney Beach,13,C3,Red Knot,12,21,13,,2/8/2018,8,2,2018,4,5.67,126202271,,N
